;PC Software:StarLab Version 2.10 Build 25
;Logged:23/09/2022 at 16:51:35
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:5.00W
;--------------------


;First Pulse Arrived : 23/09/2022 at 16:51:35.993000
  Timestamp   	  Channel A  	  Channel B  	
        21.673	  2.960e-003 	             	
        21.728	             	  5.080e-001 	
        21.737	  2.930e-003 	             	
        21.792	             	  5.080e-001 	
        21.801	  2.950e-003 	             	
        21.856	             	  5.080e-001 	
        21.865	  2.950e-003 	             	
        21.920	             	  5.080e-001 	
        21.961	  2.970e-003 	             	
        21.984	             	  5.080e-001 	
        22.025	  2.970e-003 	             	
        22.048	             	  5.080e-001 	
        22.089	  2.980e-003 	             	
        22.112	             	  5.080e-001 	
        22.153	  2.990e-003 	             	
        22.176	             	  5.080e-001 	
        22.217	  3.010e-003 	             	
        22.240	             	  5.080e-001 	
        22.281	  3.000e-003 	             	
        22.304	             	  5.080e-001 	
        22.345	  2.980e-003 	             	
        22.400	             	  5.080e-001 	
        22.409	  2.980e-003 	             	
        22.464	             	  5.080e-001 	
        22.473	  2.980e-003 	             	
        22.528	             	  5.080e-001 	
        22.537	  2.970e-003 	             	
        22.592	             	  5.080e-001 	
        22.601	  2.970e-003 	             	
        22.656	             	  5.080e-001 	
        22.665	  2.960e-003 	             	
        22.720	             	  5.080e-001 	
        22.761	  2.970e-003 	             	
        22.784	             	  5.080e-001 	
        22.825	  2.970e-003 	             	
        22.848	             	  5.080e-001 	
        22.889	  2.960e-003 	             	
        22.912	             	  5.070e-001 	
        22.953	  2.950e-003 	             	
        22.976	             	  5.070e-001 	
        23.017	  2.960e-003 	             	
        23.040	             	  5.070e-001 	
        23.081	  2.960e-003 	             	
        23.104	             	  5.080e-001 	
        23.145	  2.950e-003 	             	
        23.200	             	  5.080e-001 	
        23.209	  2.930e-003 	             	
        23.264	             	  5.080e-001 	
        23.273	  2.950e-003 	             	
        23.328	             	  5.080e-001 	
        23.337	  2.940e-003 	             	
        23.392	             	  5.080e-001 	
        23.401	  2.930e-003 	             	
        23.456	             	  5.080e-001 	
        23.465	  2.930e-003 	             	
        23.520	             	  5.080e-001 	
        23.561	  2.920e-003 	             	
        23.584	             	  5.080e-001 	
        23.625	  2.930e-003 	             	
        23.648	             	  5.080e-001 	
        23.689	  2.920e-003 	             	
